indicator;jaar;thema;eenheid;bron;doel_tekst;legitimatie;coalitiedoel;coalitiebedoeling;doel;doeljaar;doel_meerdere;richting;doelsoort;heeft_coalitiedoel;doel_alt;doel_alt_label;waarde_rk;waarde;herkomst
EMU-saldo (% BBP);1998;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;NA;-1,30000000000000;CBS
EMU-saldo (% BBP);1999;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;NA;0,30000000000000;CBS
EMU-saldo (% BBP);2000;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;NA;1,10000000000000;CBS
EMU-saldo (% BBP);2001;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;NA;-0,50000000000000;CBS
EMU-saldo (% BBP);2002;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;NA;-2,20000000000000;CBS
EMU-saldo (% BBP);2003;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;NA;-3,20000000000000;CBS
EMU-saldo (% BBP);2004;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;NA;-1,80000000000000;CBS
EMU-saldo (% BBP);2005;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;NA;-0,50000000000000;CBS
EMU-saldo (% BBP);2006;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;NA;0,00000000000000;CBS
EMU-saldo (% BBP);2007;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;NA;-0,20000000000000;CBS
EMU-saldo (% BBP);2008;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;NA;-0,10000000000000;CBS
EMU-saldo (% BBP);2009;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;NA;-5,10000000000000;CBS
EMU-saldo (% BBP);2010;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;NA;-5,30000000000000;CBS
EMU-saldo (% BBP);2011;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;NA;-4,40000000000000;CBS
EMU-saldo (% BBP);2012;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;NA;-3,80000000000000;CBS
EMU-saldo (% BBP);2013;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;NA;-2,90000000000000;CBS
EMU-saldo (% BBP);2014;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;NA;-2,20000000000000;CBS
EMU-saldo (% BBP);2015;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;NA;-1,80000000000000;CBS
EMU-saldo (% BBP);2016;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;NA;0,20000000000000;CBS
EMU-saldo (% BBP);2017;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;NA;1,40000000000000;CBS
EMU-saldo (% BBP);2018;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;NA;1,50000000000000;CBS
EMU-saldo (% BBP);2019;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;NA;1,90000000000000;CBS
EMU-saldo (% BBP);2020;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;-3,70000000000000;-3,70000000000000;CBS
EMU-saldo (% BBP);2021;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;-2,30000000000000;-2,30000000000000;CBS
EMU-saldo (% BBP);2022;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;0,00000000000000;0,00000000000000;CBS
EMU-saldo (% BBP);2023;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;-0,40000000000000;-0,30000000000000;CBS
EMU-saldo (% BBP);2024;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;-0,70000000000000;-0,70000000000000;CBS
EMU-saldo (% BBP);2025;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;niet lager dan -3%;"Verdrag van Maastricht; Wet HOF; SGP";niet lager dan -3%;NA;-3,0;NA;NA;hoger;Wet of verdrag;TRUE;NA;NA;-1,60000000000000;-1,60000000000000;CBS
EMU-saldo (€ mld);2020;Overheidsfinanciën & Openbaar bestuur;€ mld;CBS;NA;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;-30,34700000000000;-30,34700000000000;Rekenkamer
EMU-saldo (€ mld);2021;Overheidsfinanciën & Openbaar bestuur;€ mld;CBS;NA;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;-20,14500000000000;-20,14500000000000;Rekenkamer
EMU-saldo (€ mld);2022;Overheidsfinanciën & Openbaar bestuur;€ mld;CBS;NA;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;22,00000000000000;22,00000000000000;Rekenkamer
EMU-saldo (€ mld);2023;Overheidsfinanciën & Openbaar bestuur;€ mld;CBS;NA;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;-3,89700000000000;-3,89700000000000;Rekenkamer
EMU-saldo (€ mld);2024;Overheidsfinanciën & Openbaar bestuur;€ mld;CBS;NA;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;-8,30000000000000;-8,30000000000000;Rekenkamer
EMU-saldo (€ mld);2025;Overheidsfinanciën & Openbaar bestuur;€ mld;CBS;NA;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;NA;NA;NA;hoger;Wet of verdrag;FALSE;NA;NA;-18,70000000000000;-18,70000000000000;Rekenkamer
EMU-schuld (% BBP);1995;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;NA;73,20000000000000;CBS
EMU-schuld (% BBP);1996;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;NA;71,40000000000001;CBS
EMU-schuld (% BBP);1997;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;NA;65,80000000000000;CBS
EMU-schuld (% BBP);1998;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;NA;62,80000000000000;CBS
EMU-schuld (% BBP);1999;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;NA;58,70000000000000;CBS
EMU-schuld (% BBP);2000;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;NA;52,20000000000000;CBS
EMU-schuld (% BBP);2001;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;NA;49,50000000000000;CBS
EMU-schuld (% BBP);2002;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;NA;48,80000000000000;CBS
EMU-schuld (% BBP);2003;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;NA;49,90000000000000;CBS
EMU-schuld (% BBP);2004;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;NA;50,20000000000000;CBS
EMU-schuld (% BBP);2005;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;NA;49,60000000000000;CBS
EMU-schuld (% BBP);2006;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;NA;45,00000000000000;CBS
EMU-schuld (% BBP);2007;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;NA;42,80000000000000;CBS
EMU-schuld (% BBP);2008;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;NA;54,30000000000000;CBS
EMU-schuld (% BBP);2009;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;NA;56,30000000000000;CBS
EMU-schuld (% BBP);2010;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;NA;58,90000000000000;CBS
EMU-schuld (% BBP);2011;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;NA;61,20000000000000;CBS
EMU-schuld (% BBP);2012;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;NA;65,70000000000000;CBS
EMU-schuld (% BBP);2013;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;NA;67,20000000000000;CBS
EMU-schuld (% BBP);2014;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;NA;67,20000000000000;CBS
EMU-schuld (% BBP);2015;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;NA;63,80000000000000;CBS
EMU-schuld (% BBP);2016;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;NA;60,90000000000000;CBS
EMU-schuld (% BBP);2017;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;NA;56,00000000000000;CBS
EMU-schuld (% BBP);2018;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;NA;51,60000000000000;CBS
EMU-schuld (% BBP);2019;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;NA;47,70000000000000;CBS
EMU-schuld (% BBP);2020;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;53,40000000000000;53,40000000000000;CBS
EMU-schuld (% BBP);2021;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;50,50000000000000;50,50000000000000;CBS
EMU-schuld (% BBP);2022;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;48,40000000000000;48,40000000000000;CBS
EMU-schuld (% BBP);2023;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;45,80000000000000;45,90000000000000;CBS
EMU-schuld (% BBP);2024;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;43,80000000000000;44,00000000000000;CBS
EMU-schuld (% BBP);2025;Overheidsfinanciën & Openbaar bestuur;% BBP;CBS StatLine 84118NED;max. 60%;"Verdrag van Maastricht; Wet HOF; SGP";NA;NA;60,0;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;44,40000000000000;44,70000000000000;CBS
Totale overheidsuitgaven als % BBP;2020;Overheidsfinanciën & Openbaar bestuur;NA;CBS;NA;Europese Stabiliteits- en Groeipact;NA;NA;NA;NA;NA;NA;Internationale afspraak;FALSE;NA;NA;47,80000000000000;47,80000000000000;Rekenkamer
Totale overheidsuitgaven als % BBP;2021;Overheidsfinanciën & Openbaar bestuur;NA;CBS;NA;Europese Stabiliteits- en Groeipact;NA;NA;NA;NA;NA;NA;Internationale afspraak;FALSE;NA;NA;45,90000000000000;45,90000000000000;Rekenkamer
Totale overheidsuitgaven als % BBP;2022;Overheidsfinanciën & Openbaar bestuur;NA;CBS;NA;Europese Stabiliteits- en Groeipact;NA;NA;NA;NA;NA;NA;Internationale afspraak;FALSE;NA;NA;43,30000000000000;43,30000000000000;Rekenkamer
Totale overheidsuitgaven als % BBP;2023;Overheidsfinanciën & Openbaar bestuur;NA;CBS;NA;Europese Stabiliteits- en Groeipact;NA;NA;NA;NA;NA;NA;Internationale afspraak;FALSE;NA;NA;44,00000000000000;44,00000000000000;Rekenkamer
Totale overheidsuitgaven als % BBP;2024;Overheidsfinanciën & Openbaar bestuur;NA;CBS;NA;Europese Stabiliteits- en Groeipact;NA;NA;NA;NA;NA;NA;Internationale afspraak;FALSE;NA;NA;44,30000000000000;44,30000000000000;Rekenkamer
Totale overheidsuitgaven als % BBP;2025;Overheidsfinanciën & Openbaar bestuur;NA;CBS;NA;Europese Stabiliteits- en Groeipact;NA;NA;NA;NA;NA;NA;Internationale afspraak;FALSE;NA;NA;44,90000000000000;44,90000000000000;Rekenkamer
Vertrouwen in Tweede Kamer (% met (tamelijk) veel vertrouwen);2020;Overheidsfinanciën & Openbaar bestuur;NA;CBS;een hoger % is beter;Legitimiteit parlementaire democratie, Vertrouwensregel;NA;NA;NA;NA;NA;hoger;Overig;FALSE;NA;NA;53,20000000000000;53,20000000000000;Rekenkamer
Vertrouwen in Tweede Kamer (% met (tamelijk) veel vertrouwen);2021;Overheidsfinanciën & Openbaar bestuur;NA;CBS;een hoger % is beter;Legitimiteit parlementaire democratie, Vertrouwensregel;NA;NA;NA;NA;NA;hoger;Overig;FALSE;NA;NA;42,30000000000000;42,30000000000000;Rekenkamer
Vertrouwen in Tweede Kamer (% met (tamelijk) veel vertrouwen);2022;Overheidsfinanciën & Openbaar bestuur;NA;CBS;een hoger % is beter;Legitimiteit parlementaire democratie, Vertrouwensregel;NA;NA;NA;NA;NA;hoger;Overig;FALSE;NA;NA;30,40000000000000;30,40000000000000;Rekenkamer
Vertrouwen in Tweede Kamer (% met (tamelijk) veel vertrouwen);2023;Overheidsfinanciën & Openbaar bestuur;NA;CBS;een hoger % is beter;Legitimiteit parlementaire democratie, Vertrouwensregel;NA;NA;NA;NA;NA;hoger;Overig;FALSE;NA;NA;29,00000000000000;29,00000000000000;Rekenkamer
Vertrouwen in Tweede Kamer (% met (tamelijk) veel vertrouwen);2024;Overheidsfinanciën & Openbaar bestuur;NA;CBS;een hoger % is beter;Legitimiteit parlementaire democratie, Vertrouwensregel;NA;NA;NA;NA;NA;hoger;Overig;FALSE;NA;NA;31,30000000000000;31,30000000000000;Rekenkamer
Vertrouwen in Tweede Kamer (% met (tamelijk) veel vertrouwen);2025;Overheidsfinanciën & Openbaar bestuur;NA;CBS;een hoger % is beter;Legitimiteit parlementaire democratie, Vertrouwensregel;NA;NA;NA;NA;NA;hoger;Overig;FALSE;NA;NA;24,60000000000000;24,60000000000000;Rekenkamer
(Mediane) Woonquote (eigenaar);2020;Wonen;eigenaar;CBS;Lager is beter;Woningwet;NA;NA;NA;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;18,70000000000000;18,70000000000000;Rekenkamer
(Mediane) Woonquote (eigenaar);2021;Wonen;eigenaar;CBS;Lager is beter;Woningwet;NA;NA;NA;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;18,30000000000000;18,30000000000000;Rekenkamer
(Mediane) Woonquote (eigenaar);2022;Wonen;eigenaar;CBS;Lager is beter;Woningwet;NA;NA;NA;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;17,10000000000000;17,10000000000000;Rekenkamer
(Mediane) Woonquote (eigenaar);2023;Wonen;eigenaar;CBS;Lager is beter;Woningwet;NA;NA;NA;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;17,10000000000000;17,10000000000000;Rekenkamer
(Mediane) Woonquote (huurder);2020;Wonen;huurder;CBS;Lager is beter;Woningwet;NA;NA;NA;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;29,60000000000000;29,60000000000000;Rekenkamer
(Mediane) Woonquote (huurder);2021;Wonen;huurder;CBS;Lager is beter;Woningwet;NA;NA;NA;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;30,30000000000000;30,30000000000000;Rekenkamer
(Mediane) Woonquote (huurder);2022;Wonen;huurder;CBS;Lager is beter;Woningwet;NA;NA;NA;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;25,70000000000000;25,70000000000000;Rekenkamer
(Mediane) Woonquote (huurder);2023;Wonen;huurder;CBS;Lager is beter;Woningwet;NA;NA;NA;NA;NA;lager;Wet of verdrag;FALSE;NA;NA;26,40000000000000;26,40000000000000;Rekenkamer
Dakloosheid (dakloze mensen x 1.000);2020;Wonen;dakloze mensen x 1.000;NA;2030: nul daklozen;"Grondwet, VN-verdrag (recht op wonen); Nationaal Actieplan Dakloosheid";NA;NA;0,0;2030;NA;lager;Wet of verdrag;FALSE;NA;NA;36,40000000000000;36,40000000000000;Rekenkamer
Dakloosheid (dakloze mensen x 1.000);2021;Wonen;dakloze mensen x 1.000;NA;2030: nul daklozen;"Grondwet, VN-verdrag (recht op wonen); Nationaal Actieplan Dakloosheid";NA;NA;0,0;2030;NA;lager;Wet of verdrag;FALSE;NA;NA;32,00000000000000;32,00000000000000;Rekenkamer
Dakloosheid (dakloze mensen x 1.000);2022;Wonen;dakloze mensen x 1.000;NA;2030: nul daklozen;"Grondwet, VN-verdrag (recht op wonen); Nationaal Actieplan Dakloosheid";NA;NA;0,0;2030;NA;lager;Wet of verdrag;FALSE;NA;NA;26,60000000000000;26,60000000000000;Rekenkamer
Dakloosheid (dakloze mensen x 1.000);2023;Wonen;dakloze mensen x 1.000;NA;2030: nul daklozen;"Grondwet, VN-verdrag (recht op wonen); Nationaal Actieplan Dakloosheid";NA;NA;0,0;2030;NA;lager;Wet of verdrag;FALSE;NA;NA;30,60000000000000;30,60000000000000;Rekenkamer
Dakloosheid (dakloze mensen x 1.000);2024;Wonen;dakloze mensen x 1.000;NA;2030: nul daklozen;"Grondwet, VN-verdrag (recht op wonen); Nationaal Actieplan Dakloosheid";NA;NA;0,0;2030;NA;lager;Wet of verdrag;FALSE;NA;NA;33,00000000000000;33,00000000000000;Rekenkamer
Verdeling woningvoorraad naar eigendom (koop);2020;Wonen;koop;CBS;NA;Programma Woningbouw 2022;NA;NA;NA;NA;NA;NA;Overig;FALSE;NA;NA;4517,92100000000028;4517,92100000000028;Rekenkamer
Verdeling woningvoorraad naar eigendom (koop);2021;Wonen;koop;CBS;NA;Programma Woningbouw 2022;NA;NA;NA;NA;NA;NA;Overig;FALSE;NA;NA;4549,47999999999956;4549,47999999999956;Rekenkamer
Verdeling woningvoorraad naar eigendom (koop);2022;Wonen;koop;CBS;NA;Programma Woningbouw 2022;NA;NA;NA;NA;NA;NA;Overig;FALSE;NA;NA;4597,51800000000003;4597,51800000000003;Rekenkamer
Verdeling woningvoorraad naar eigendom (koop);2023;Wonen;koop;CBS;NA;Programma Woningbouw 2022;NA;NA;NA;NA;NA;NA;Overig;FALSE;NA;NA;4634,41100000000006;4634,41100000000006;Rekenkamer
Verdeling woningvoorraad naar eigendom (koop);2024;Wonen;koop;CBS;NA;Programma Woningbouw 2022;NA;NA;NA;NA;NA;NA;Overig;FALSE;NA;NA;4686,64699999999993;4686,64699999999993;Rekenkamer
Verdeling woningvoorraad naar eigendom (koop);2025;Wonen;koop;CBS;NA;Programma Woningbouw 2022;NA;NA;NA;NA;NA;NA;Overig;FALSE;NA;NA;4754,00000000000000;4754,00000000000000;Rekenkamer
Verdeling woningvoorraad naar eigendom (sociale huur);2020;Wonen;sociale huur;CBS;Meer is beter;Programma Woningbouw 2022;NA;NA;NA;NA;NA;hoger;Overig;FALSE;NA;NA;2298,88500000000022;2298,88500000000022;Rekenkamer
Verdeling woningvoorraad naar eigendom (sociale huur);2021;Wonen;sociale huur;CBS;Meer is beter;Programma Woningbouw 2022;NA;NA;NA;NA;NA;hoger;Overig;FALSE;NA;NA;2301,73700000000008;2301,73700000000008;Rekenkamer
